campaign_id,nodes,edges,cyber_nodes,video_nodes,hub_nodes,mean_score,max_score
1013,1,0,0,0,1,0.03993245828281313,0.03993245828281313
1091,1,0,0,0,1,0.03993125004286104,0.03993125004286104
2663,1,0,0,0,1,0.039930794133630654,0.039930794133630654
841,1,0,0,0,1,0.03992907253339583,0.03992907253339583
268,1,0,0,0,1,0.039928975115776075,0.039928975115776075
1921,1,0,0,0,1,0.039928942035761035,0.039928942035761035
504,1,0,0,0,1,0.03992840162525641,0.03992840162525641
1646,1,0,0,0,1,0.03992717781915259,0.03992717781915259
65,1,0,0,0,1,0.039926773598623254,0.039926773598623254
1231,1,0,0,0,1,0.03992579248579027,0.03992579248579027
224,1,0,0,0,1,0.039923503557282636,0.039923503557282636
1951,1,0,0,0,1,0.039921578874285685,0.039921578874285685
178,1,0,0,0,1,0.03992056987523737,0.03992056987523737
1716,1,0,0,0,1,0.03992036581176359,0.03992036581176359
204,1,0,0,0,1,0.039918116132985175,0.039918116132985175
382,1,0,0,0,1,0.03991592401731531,0.03991592401731531
1519,1,0,0,0,1,0.03991558417066284,0.03991558417066284
346,1,0,0,0,1,0.03991268368294731,0.03991268368294731
2378,1,0,0,0,1,0.03991174239827338,0.03991174239827338
1272,1,0,0,0,1,0.03991136471897677,0.03991136471897677
1811,1,0,0,0,1,0.039909830017039245,0.039909830017039245
2578,1,0,0,0,1,0.03990921298729563,0.03990921298729563
1418,1,0,0,0,1,0.03990912777779193,0.03990912777779193
1317,1,0,0,0,1,0.03990868095076565,0.03990868095076565
1434,1,0,0,0,1,0.039905899569525526,0.039905899569525526
63,1,0,0,0,1,0.03990450127606682,0.03990450127606682
1462,1,0,0,0,1,0.03990415635761009,0.03990415635761009
2131,1,0,0,0,1,0.039901561742690585,0.039901561742690585
1588,1,0,0,0,1,0.03989941612051938,0.03989941612051938
686,1,0,0,0,1,0.03989691345485494,0.03989691345485494
2145,1,0,0,0,1,0.03989433970234965,0.03989433970234965
113,1,0,0,0,1,0.03989268017747503,0.03989268017747503
715,1,0,0,0,1,0.03989242095301342,0.03989242095301342
1056,1,0,0,0,1,0.03989217039936175,0.03989217039936175
2000,1,0,0,0,1,0.03989184257532652,0.03989184257532652
1636,1,0,0,0,1,0.03989149815125727,0.03989149815125727
1777,1,0,0,0,1,0.03989086364398703,0.03989086364398703
965,1,0,0,0,1,0.0398905464543434,0.0398905464543434
2406,1,0,0,0,1,0.03988810473489712,0.03988810473489712
488,1,0,0,0,1,0.03988717437923174,0.03988717437923174
1548,1,0,0,0,1,0.03988699494507554,0.03988699494507554
808,1,0,0,0,1,0.039884168009858556,0.039884168009858556
2203,1,0,0,0,1,0.03988313020127357,0.03988313020127357
1580,1,0,0,0,1,0.03988273679570084,0.03988273679570084
2072,1,0,0,0,1,0.03988190646846436,0.03988190646846436
932,1,0,0,0,1,0.039878806622098216,0.039878806622098216
1417,1,0,0,0,1,0.03987774591768111,0.03987774591768111
1889,1,0,0,0,1,0.03987660526636874,0.03987660526636874
1888,1,0,0,0,1,0.03987532039404577,0.03987532039404577
1203,1,0,0,0,1,0.03987352733465198,0.03987352733465198
1991,1,0,0,0,1,0.03986917884547303,0.03986917884547303
101,1,0,0,0,1,0.039868993791526565,0.039868993791526565
2098,1,0,0,0,1,0.039862274858556146,0.039862274858556146
1721,1,0,0,0,1,0.03986062475112076,0.03986062475112076
511,1,0,0,0,1,0.03986001941163157,0.03986001941163157
646,1,0,0,0,1,0.03985799076203331,0.03985799076203331
484,1,0,0,0,1,0.03985706182938467,0.03985706182938467
947,1,0,0,0,1,0.03985535148481627,0.03985535148481627
2500,1,0,0,0,1,0.039853640165362476,0.039853640165362476
1997,1,0,0,0,1,0.03985138049822563,0.03985138049822563
2488,1,0,0,0,1,0.039849102212041035,0.039849102212041035
1376,1,0,0,0,1,0.039848479353083624,0.039848479353083624
1473,1,0,0,0,1,0.0398460030666011,0.0398460030666011
1784,1,0,0,0,1,0.03984585221378262,0.03984585221378262
1564,1,0,0,0,1,0.039844613356702585,0.039844613356702585
471,1,0,0,0,1,0.03984432473682308,0.03984432473682308
895,1,0,0,0,1,0.039842268911732204,0.039842268911732204
207,1,0,0,0,1,0.03984139081911217,0.03984139081911217
214,1,0,0,0,1,0.03984040000578769,0.03984040000578769
201,1,0,0,0,1,0.03983763428735394,0.03983763428735394
862,1,0,0,0,1,0.039837510199989545,0.039837510199989545
1153,1,0,0,0,1,0.03983698605037225,0.03983698605037225
2156,1,0,0,0,1,0.03983648095104942,0.03983648095104942
89,1,0,0,0,1,0.039836142748770974,0.039836142748770974
472,1,0,0,0,1,0.039835853103569865,0.039835853103569865
1603,1,0,0,0,1,0.03983548100353796,0.03983548100353796
2232,1,0,0,0,1,0.03983425962896367,0.03983425962896367
754,1,0,0,0,1,0.03983376991198361,0.03983376991198361
2137,1,0,0,0,1,0.03983326655940597,0.03983326655940597
414,1,0,0,0,1,0.03983220604040848,0.03983220604040848
1605,1,0,0,0,1,0.03983038573430106,0.03983038573430106
1971,1,0,0,0,1,0.03982908926998279,0.03982908926998279
606,1,0,0,0,1,0.03982621430377629,0.03982621430377629
1809,1,0,0,0,1,0.03982520002560856,0.03982520002560856
522,1,0,0,0,1,0.03982454953477824,0.03982454953477824
1554,1,0,0,0,1,0.03982369235509886,0.03982369235509886
1912,1,0,0,0,1,0.03982326308757246,0.03982326308757246
703,1,0,0,0,1,0.03982077562858392,0.03982077562858392
867,1,0,0,0,1,0.039818517825294816,0.039818517825294816
797,1,0,0,0,1,0.03981800560538719,0.03981800560538719
2357,1,0,0,0,1,0.03981479099716956,0.03981479099716956
87,1,0,0,0,1,0.03981478506308722,0.03981478506308722
1574,1,0,0,0,1,0.03981458415663877,0.03981458415663877
1704,1,0,0,0,1,0.03981323772376554,0.03981323772376554
185,1,0,0,0,1,0.03981123754285937,0.03981123754285937
1377,1,0,0,0,1,0.03981026178084846,0.03981026178084846
1470,1,0,0,0,1,0.03980506562728525,0.03980506562728525
1300,1,0,0,0,1,0.039804732214533456,0.039804732214533456
203,1,0,0,0,1,0.03980321069495088,0.03980321069495088
2206,1,0,0,0,1,0.03980147483878278,0.03980147483878278
577,1,0,0,0,1,0.03980138159040896,0.03980138159040896
2611,1,0,0,0,1,0.0398012180331829,0.0398012180331829
162,1,0,0,0,1,0.03980118533065397,0.03980118533065397
112,1,0,0,0,1,0.03980110653816057,0.03980110653816057
103,1,0,0,0,1,0.03979709350247759,0.03979709350247759
2363,1,0,0,0,1,0.039796701780437184,0.039796701780437184
1035,1,0,0,0,1,0.039796296236817935,0.039796296236817935
1302,1,0,0,0,1,0.039795808448554175,0.039795808448554175
1695,1,0,0,0,1,0.0397955380981774,0.0397955380981774
1879,1,0,0,0,1,0.039794291423494284,0.039794291423494284
593,1,0,0,0,1,0.03979347355256716,0.03979347355256716
710,1,0,0,0,1,0.03979245013294047,0.03979245013294047
1190,1,0,0,0,1,0.03979239292638498,0.03979239292638498
1079,1,0,0,0,1,0.039791139279189924,0.039791139279189924
127,1,0,0,0,1,0.03978987609876322,0.03978987609876322
2446,1,0,0,0,1,0.03978808508940039,0.03978808508940039
558,1,0,0,0,1,0.039784649531181215,0.039784649531181215
409,1,0,0,0,1,0.039776500669866176,0.039776500669866176
360,1,0,0,0,1,0.03977518452305233,0.03977518452305233
2346,1,0,0,0,1,0.0397734820687535,0.0397734820687535
1685,1,0,0,0,1,0.039771208117312835,0.039771208117312835
1298,1,0,0,0,1,0.03976836149845373,0.03976836149845373
1884,1,0,0,0,1,0.039762321351392876,0.039762321351392876
665,1,0,0,0,1,0.03975607704995266,0.03975607704995266
1543,1,0,0,0,1,0.039755635743123914,0.039755635743123914
1949,1,0,0,0,1,0.03975557757727583,0.03975557757727583
2344,1,0,0,0,1,0.039753284075374866,0.039753284075374866
1878,1,0,0,0,1,0.03975155535561502,0.03975155535561502
1648,1,0,0,0,1,0.039750145972648816,0.039750145972648816
2140,1,0,0,0,1,0.03975009583047222,0.03975009583047222
1090,1,0,0,0,1,0.03974718011824756,0.03974718011824756
2503,1,0,0,0,1,0.03974568812425142,0.03974568812425142
1162,1,0,0,0,1,0.0397436642227352,0.0397436642227352
1641,1,0,0,0,1,0.039743644819337044,0.039743644819337044
2254,1,0,0,0,1,0.03974308311241001,0.03974308311241001
2404,1,0,0,0,1,0.03974214992391556,0.03974214992391556
1424,1,0,0,0,1,0.03974119516593966,0.03974119516593966
2122,1,0,0,0,1,0.03973929483786317,0.03973929483786317
326,1,0,0,0,1,0.03973820781685688,0.03973820781685688
2613,1,0,0,0,1,0.039736694380533816,0.039736694380533816
1402,1,0,0,0,1,0.039734551093204395,0.039734551093204395
2390,1,0,0,0,1,0.03973452169302838,0.03973452169302838
1378,1,0,0,0,1,0.039732545431632404,0.039732545431632404
1996,1,0,0,0,1,0.039731664751311534,0.039731664751311534
273,1,0,0,0,1,0.03973066980811142,0.03973066980811142
913,1,0,0,0,1,0.03973015431635765,0.03973015431635765
2392,1,0,0,0,1,0.03972437425959954,0.03972437425959954
1915,1,0,0,0,1,0.039722539329034405,0.039722539329034405
1206,1,0,0,0,1,0.03971834091845075,0.03971834091845075
1080,1,0,0,0,1,0.039717384912723724,0.039717384912723724
730,1,0,0,0,1,0.039716481452098,0.039716481452098
2073,1,0,0,0,1,0.03971606476162204,0.03971606476162204
2520,1,0,0,0,1,0.03971508261952996,0.03971508261952996
69,1,0,0,0,1,0.0397134172925783,0.0397134172925783
2472,1,0,0,0,1,0.039711454477495245,0.039711454477495245
1932,1,0,0,0,1,0.039710748324327055,0.039710748324327055
1791,1,0,0,0,1,0.03970390315979109,0.03970390315979109
2515,1,0,0,0,1,0.039703113430063344,0.039703113430063344
49,1,0,0,0,1,0.03969927657778925,0.03969927657778925
2099,1,0,0,0,1,0.03969751517748207,0.03969751517748207
858,1,0,0,0,1,0.03969514402753632,0.03969514402753632
1459,1,0,0,0,1,0.03969304111860989,0.03969304111860989
1954,1,0,0,0,1,0.03969105480790171,0.03969105480790171
1896,1,0,0,0,1,0.039690320408358716,0.039690320408358716
2326,1,0,0,0,1,0.03968965909758005,0.03968965909758005
1691,1,0,0,0,1,0.039684451835848594,0.039684451835848594
195,1,0,0,0,1,0.0396829683886796,0.0396829683886796
2186,1,0,0,0,1,0.03968278010492814,0.03968278010492814
453,1,0,0,0,1,0.039682611539383295,0.039682611539383295
2110,1,0,0,0,1,0.0396796349357269,0.0396796349357269
495,1,0,0,0,1,0.03967957183310806,0.03967957183310806
2136,1,0,0,0,1,0.03967939151177582,0.03967939151177582
432,1,0,0,0,1,0.03967825746502288,0.03967825746502288
1067,1,0,0,0,1,0.039676454962878305,0.039676454962878305
976,1,0,0,0,1,0.03967493491971368,0.03967493491971368
2160,1,0,0,0,1,0.039671613892305946,0.039671613892305946
649,1,0,0,0,1,0.03967076128080785,0.03967076128080785
2034,1,0,0,0,1,0.03966922022761893,0.03966922022761893
2119,1,0,0,0,1,0.03966904461678163,0.03966904461678163
146,1,0,0,0,1,0.03966556669016542,0.03966556669016542
2596,1,0,0,0,1,0.03966551264900252,0.03966551264900252
1118,1,0,0,0,1,0.0396649942398087,0.0396649942398087
1783,1,0,0,0,1,0.03965474452228744,0.03965474452228744
1880,1,0,0,0,1,0.03965141370493421,0.03965141370493421
1661,1,0,0,0,1,0.0396508831154222,0.0396508831154222
1705,1,0,0,0,1,0.03964920675635467,0.03964920675635467
1985,1,0,0,0,1,0.03964888360096,0.03964888360096
1555,1,0,0,0,1,0.0396475854945154,0.0396475854945154
629,1,0,0,0,1,0.03964106357191519,0.03964106357191519
1766,1,0,0,0,1,0.03964018644819717,0.03964018644819717
1930,1,0,0,0,1,0.039638629823348766,0.039638629823348766
623,1,0,0,0,1,0.03963843244296065,0.03963843244296065
487,1,0,0,0,1,0.039637032631267215,0.039637032631267215
2547,1,0,0,0,1,0.03963449510112699,0.03963449510112699
564,1,0,0,0,1,0.03963273052672455,0.03963273052672455
780,1,0,0,0,1,0.03963053140032659,0.03963053140032659
1445,1,0,0,0,1,0.03962254852795584,0.03962254852795584
172,1,0,0,0,1,0.03961918056339695,0.03961918056339695
630,1,0,0,0,1,0.03961515908032553,0.03961515908032553
1690,1,0,0,0,1,0.039610434533341725,0.039610434533341725
859,1,0,0,0,1,0.039606197417935356,0.039606197417935356
2361,1,0,0,0,1,0.039597794768651315,0.039597794768651315
1027,1,0,0,0,1,0.03959596653680362,0.03959596653680362
1227,1,0,0,0,1,0.03959231166351093,0.03959231166351093
1699,1,0,0,0,1,0.039587899652800074,0.039587899652800074
166,1,0,0,0,1,0.039587369992226666,0.039587369992226666
1071,1,0,0,0,1,0.03958698398824957,0.03958698398824957
2423,1,0,0,0,1,0.03958697602247506,0.03958697602247506
2419,1,0,0,0,1,0.03958683346236144,0.03958683346236144
2133,1,0,0,0,1,0.03958586080723115,0.03958586080723115
978,1,0,0,0,1,0.03958217917278389,0.03958217917278389
2025,1,0,0,0,1,0.03958212839581698,0.03958212839581698
1839,1,0,0,0,1,0.039581756781235905,0.039581756781235905
1196,1,0,0,0,1,0.039578537576753156,0.039578537576753156
445,1,0,0,0,1,0.03957565967326113,0.03957565967326113
2079,1,0,0,0,1,0.03956987288759315,0.03956987288759315
1521,1,0,0,0,1,0.039560973767234796,0.039560973767234796
1140,1,0,0,0,1,0.03955868363249357,0.03955868363249357
1450,1,0,0,0,1,0.03955817899830444,0.03955817899830444
2365,1,0,0,0,1,0.039556961281226474,0.039556961281226474
2177,1,0,0,0,1,0.039551177940295466,0.039551177940295466
986,1,0,0,0,1,0.039550399707826665,0.039550399707826665
2294,1,0,0,0,1,0.03954944231030831,0.03954944231030831
1909,1,0,0,0,1,0.03954364217161349,0.03954364217161349
805,1,0,0,0,1,0.03954261321937907,0.03954261321937907
1222,1,0,0,0,1,0.03954215731467908,0.03954215731467908
2153,1,0,0,0,1,0.0395413187325514,0.0395413187325514
2377,1,0,0,0,1,0.039541230512359,0.039541230512359
1233,1,0,0,0,1,0.03953968110706777,0.03953968110706777
853,1,0,0,0,1,0.039536933809395214,0.039536933809395214
282,1,0,0,0,1,0.039535637936585204,0.039535637936585204
587,1,0,0,0,1,0.03953049877203091,0.03953049877203091
1232,1,0,0,0,1,0.03952600089464927,0.03952600089464927
2216,1,0,0,0,1,0.039501870598897704,0.039501870598897704
2395,1,0,0,0,1,0.03950160626620635,0.03950160626620635
1202,1,0,0,0,1,0.03950139491704113,0.03950139491704113
959,1,0,0,0,1,0.03950118038762532,0.03950118038762532
1262,1,0,0,0,1,0.03950083900532682,0.03950083900532682
170,1,0,0,0,1,0.03950058356824767,0.03950058356824767
2398,1,0,0,0,1,0.0394954740403516,0.0394954740403516
1744,1,0,0,0,1,0.03948525565565769,0.03948525565565769
1970,1,0,0,0,1,0.03948446741639568,0.03948446741639568
1907,1,0,0,0,1,0.03947940507003988,0.03947940507003988
72,1,0,0,0,1,0.03947935665653263,0.03947935665653263
138,1,0,0,0,1,0.039471443732638764,0.039471443732638764
67,1,0,0,0,1,0.039470666821779056,0.039470666821779056
638,1,0,0,0,1,0.039468907241707256,0.039468907241707256
600,1,0,0,0,1,0.03946745694493712,0.03946745694493712
1299,1,0,0,0,1,0.03946682277191602,0.03946682277191602
2439,1,0,0,0,1,0.03946500104334856,0.03946500104334856
455,1,0,0,0,1,0.03946497529647272,0.03946497529647272
1077,1,0,0,0,1,0.03946388480094837,0.03946388480094837
302,1,0,0,0,1,0.03946205120254423,0.03946205120254423
483,1,0,0,0,1,0.03945976467032288,0.03945976467032288
914,1,0,0,0,1,0.039454899300967954,0.039454899300967954
2610,1,0,0,0,1,0.03945338727996753,0.03945338727996753
2529,1,0,0,0,1,0.039452924167840187,0.039452924167840187
1236,1,0,0,0,1,0.03944904210706857,0.03944904210706857
930,1,0,0,0,1,0.03944881123066779,0.03944881123066779
1312,1,0,0,0,1,0.039443883401414075,0.039443883401414075
645,1,0,0,0,1,0.039443312571904345,0.039443312571904345
434,1,0,0,0,1,0.03944233400028108,0.03944233400028108
174,1,0,0,0,1,0.039440411622896764,0.039440411622896764
864,1,0,0,0,1,0.039439186258299924,0.039439186258299924
1330,1,0,0,0,1,0.0394376907150658,0.0394376907150658
1837,1,0,0,0,1,0.03943710474540027,0.03943710474540027
2168,1,0,0,0,1,0.03943540075286595,0.03943540075286595
1660,1,0,0,0,1,0.03943489759695401,0.03943489759695401
2187,1,0,0,0,1,0.03943178466983685,0.03943178466983685
2252,1,0,0,0,1,0.039429229246910696,0.039429229246910696
505,1,0,0,0,1,0.03942533690046717,0.03942533690046717
814,1,0,0,0,1,0.039424729309309264,0.039424729309309264
1569,1,0,0,0,1,0.03942032757532141,0.03942032757532141
2660,1,0,0,0,1,0.03941463629851405,0.03941463629851405
1412,1,0,0,0,1,0.03940314630347645,0.03940314630347645
41,1,0,0,0,1,0.03940159907216326,0.03940159907216326
1129,1,0,0,0,1,0.039394707341968226,0.039394707341968226
132,1,0,0,0,1,0.03939047055649985,0.03939047055649985
2650,1,0,0,0,1,0.0393736465311843,0.0393736465311843
2015,1,0,0,0,1,0.0393726652386026,0.0393726652386026
2308,1,0,0,0,1,0.03937200281229808,0.03937200281229808
699,1,0,0,0,1,0.039371293503198776,0.039371293503198776
2159,1,0,0,0,1,0.03936924747291984,0.03936924747291984
659,1,0,0,0,1,0.0393653008704261,0.0393653008704261
1546,1,0,0,0,1,0.03935948319728335,0.03935948319728335
2134,1,0,0,0,1,0.039349242449398185,0.039349242449398185
1596,1,0,0,0,1,0.039347325511151776,0.039347325511151776
674,1,0,0,0,1,0.03934593373872534,0.03934593373872534
535,1,0,0,0,1,0.03933956145568862,0.03933956145568862
2009,1,0,0,0,1,0.03933656804383509,0.03933656804383509
795,1,0,0,0,1,0.03933387989291358,0.03933387989291358
2304,1,0,0,0,1,0.03933020971926712,0.03933020971926712
812,1,0,0,0,1,0.039324567849909314,0.039324567849909314
1068,1,0,0,0,1,0.039320488512615444,0.039320488512615444
2373,1,0,0,0,1,0.039310084729686334,0.039310084729686334
2061,1,0,0,0,1,0.03930715210583126,0.03930715210583126
413,1,0,0,0,1,0.039305801150535245,0.039305801150535245
2492,1,0,0,0,1,0.03930475890614926,0.03930475890614926
618,1,0,0,0,1,0.03929935474071833,0.03929935474071833
1486,1,0,0,0,1,0.039296975975488035,0.039296975975488035
317,1,0,0,0,1,0.039296393004618686,0.039296393004618686
2302,1,0,0,0,1,0.039295696707052886,0.039295696707052886
1694,1,0,0,0,1,0.039294919815799384,0.039294919815799384
981,1,0,0,0,1,0.03928970494773268,0.03928970494773268
802,1,0,0,0,1,0.03928966381168339,0.03928966381168339
2151,1,0,0,0,1,0.03928736994317245,0.03928736994317245
1805,1,0,0,0,1,0.03928623223023009,0.03928623223023009
1933,1,0,0,0,1,0.03927989393619535,0.03927989393619535
786,1,0,0,0,1,0.03927290562007699,0.03927290562007699
745,1,0,0,0,1,0.03927240157083065,0.03927240157083065
1753,1,0,0,0,1,0.039263885330694887,0.039263885330694887
1045,1,0,0,0,1,0.03926371190689837,0.03926371190689837
1099,1,0,0,0,1,0.039260820897722475,0.039260820897722475
2617,1,0,0,0,1,0.03925646841729648,0.03925646841729648
658,1,0,0,0,1,0.03925603340963029,0.03925603340963029
110,1,0,0,0,1,0.039255633091011065,0.039255633091011065
917,1,0,0,0,1,0.039254180504600694,0.039254180504600694
2018,1,0,0,0,1,0.03925299969510352,0.03925299969510352
1036,1,0,0,0,1,0.039252807476705294,0.039252807476705294
2141,1,0,0,0,1,0.039251882597790444,0.039251882597790444
2347,1,0,0,0,1,0.039248751853635744,0.039248751853635744
2013,1,0,0,0,1,0.03924844298015127,0.03924844298015127
534,1,0,0,0,1,0.03924637217945951,0.03924637217945951
1610,1,0,0,0,1,0.039244172432779036,0.039244172432779036
399,1,0,0,0,1,0.039238111521982436,0.039238111521982436
1640,1,0,0,0,1,0.03923539305758367,0.03923539305758367
1086,1,0,0,0,1,0.03923412981943787,0.03923412981943787
943,1,0,0,0,1,0.03922724126138658,0.03922724126138658
1873,1,0,0,0,1,0.039224837453084055,0.039224837453084055
743,1,0,0,0,1,0.0392208955693553,0.0392208955693553
126,1,0,0,0,1,0.03921431244624893,0.03921431244624893
1697,1,0,0,0,1,0.0392140775001769,0.0392140775001769
940,1,0,0,0,1,0.03920977425539584,0.03920977425539584
454,1,0,0,0,1,0.0392083041561036,0.0392083041561036
358,1,0,0,0,1,0.03920565462280496,0.03920565462280496
969,1,0,0,0,1,0.03920092786050014,0.03920092786050014
851,1,0,0,0,1,0.03920089184826791,0.03920089184826791
438,1,0,0,0,1,0.03918660695167794,0.03918660695167794
491,1,0,0,0,1,0.0391824106805565,0.0391824106805565
2010,1,0,0,0,1,0.039180357890783696,0.039180357890783696
1356,1,0,0,0,1,0.039177139944539814,0.039177139944539814
1662,1,0,0,0,1,0.039175023686678495,0.039175023686678495
2648,1,0,0,0,1,0.03917459083834642,0.03917459083834642
2084,1,0,0,0,1,0.03917256662022784,0.03917256662022784
390,1,0,0,0,1,0.03916469657168866,0.03916469657168866
583,1,0,0,0,1,0.039161387698052656,0.039161387698052656
696,1,0,0,0,1,0.03914366238995526,0.03914366238995526
2572,1,0,0,0,1,0.0391419500357618,0.0391419500357618
320,1,0,0,0,1,0.039135961336647894,0.039135961336647894
1458,1,0,0,0,1,0.03913140743602956,0.03913140743602956
1789,1,0,0,0,1,0.03913128086754867,0.03913128086754867
1836,1,0,0,0,1,0.03912540585340175,0.03912540585340175
2036,1,0,0,0,1,0.039124987370951145,0.039124987370951145
1870,1,0,0,0,1,0.0391189214594039,0.0391189214594039
2245,1,0,0,0,1,0.03911789322867612,0.03911789322867612
248,1,0,0,0,1,0.03911131133495954,0.03911131133495954
834,1,0,0,0,1,0.03910931019952764,0.03910931019952764
1717,1,0,0,0,1,0.03910862234137392,0.03910862234137392
2236,1,0,0,0,1,0.039108563871364625,0.039108563871364625
756,1,0,0,0,1,0.039104065215687434,0.039104065215687434
1872,1,0,0,0,1,0.03910403309209129,0.03910403309209129
2188,1,0,0,0,1,0.03910276897578842,0.03910276897578842
597,1,0,0,0,1,0.03909959698400764,0.03909959698400764
258,1,0,0,0,1,0.03909837146430782,0.03909837146430782
139,1,0,0,0,1,0.0390974572813974,0.0390974572813974
1625,1,0,0,0,1,0.0390946537444827,0.0390946537444827
1276,1,0,0,0,1,0.03909161947639408,0.03909161947639408
1730,1,0,0,0,1,0.039086326430542016,0.039086326430542016
1104,1,0,0,0,1,0.03908590018840869,0.03908590018840869
456,1,0,0,0,1,0.039083323801295485,0.039083323801295485
1983,1,0,0,0,1,0.03908308542641997,0.03908308542641997
144,1,0,0,0,1,0.03908307704102384,0.03908307704102384
249,1,0,0,0,1,0.03907837338265221,0.03907837338265221
2511,1,0,0,0,1,0.03907835856973084,0.03907835856973084
2574,1,0,0,0,1,0.03907648858745335,0.03907648858745335
2371,1,0,0,0,1,0.03907482142117652,0.03907482142117652
1481,1,0,0,0,1,0.039067817271048084,0.039067817271048084
2602,1,0,0,0,1,0.03906424768837977,0.03906424768837977
1855,1,0,0,0,1,0.03905753815382192,0.03905753815382192
708,1,0,0,0,1,0.03904630141664178,0.03904630141664178
499,1,0,0,0,1,0.03904017015943752,0.03904017015943752
578,1,0,0,0,1,0.039035252777758364,0.039035252777758364
1790,1,0,0,0,1,0.03903466075322034,0.03903466075322034
2639,1,0,0,0,1,0.039027186354159686,0.039027186354159686
1271,1,0,0,0,1,0.039023658158930365,0.039023658158930365
2316,1,0,0,0,1,0.039020936870296646,0.039020936870296646
2495,1,0,0,0,1,0.03901880493816512,0.03901880493816512
2351,1,0,0,0,1,0.039017127508236014,0.039017127508236014
1419,1,0,0,0,1,0.03901592753989337,0.03901592753989337
479,1,0,0,0,1,0.039014477558431016,0.039014477558431016
2592,1,0,0,0,1,0.03901430587029638,0.03901430587029638
1581,1,0,0,0,1,0.03900742701779343,0.03900742701779343
651,1,0,0,0,1,0.039005119323004364,0.039005119323004364
816,1,0,0,0,1,0.03899385432583893,0.03899385432583893
563,1,0,0,0,1,0.038983622170749896,0.038983622170749896
1540,1,0,0,0,1,0.03897752906250116,0.03897752906250116
48,1,0,0,0,1,0.0389715144766761,0.0389715144766761
2223,1,0,0,0,1,0.038967338585513635,0.038967338585513635
2556,1,0,0,0,1,0.038953387216017474,0.038953387216017474
340,1,0,0,0,1,0.03895259718403091,0.03895259718403091
236,1,0,0,0,1,0.03895152397733627,0.03895152397733627
873,1,0,0,0,1,0.03894956421011335,0.03894956421011335
2215,1,0,0,0,1,0.038948484708604514,0.038948484708604514
977,1,0,0,0,1,0.038944827544171556,0.038944827544171556
1864,1,0,0,0,1,0.038944805528325424,0.038944805528325424
570,1,0,0,0,1,0.038944690635660445,0.038944690635660445
1126,1,0,0,0,1,0.038942587248010085,0.038942587248010085
1749,1,0,0,0,1,0.03894072386309277,0.03894072386309277
2150,1,0,0,0,1,0.038932977870599315,0.038932977870599315
1976,1,0,0,0,1,0.03892818907583434,0.03892818907583434
1771,1,0,0,0,1,0.038926661529379736,0.038926661529379736
1583,1,0,0,0,1,0.03892662606458096,0.03892662606458096
2481,1,0,0,0,1,0.038925509566009084,0.038925509566009084
1375,1,0,0,0,1,0.038917835448558716,0.038917835448558716
962,1,0,0,0,1,0.03891594558848048,0.03891594558848048
496,1,0,0,0,1,0.03890989317751288,0.03890989317751288
1883,1,0,0,0,1,0.03890987747951122,0.03890987747951122
804,1,0,0,0,1,0.038909877215430516,0.038909877215430516
675,1,0,0,0,1,0.03890531274077303,0.03890531274077303
398,1,0,0,0,1,0.03890374486706698,0.03890374486706698
822,1,0,0,0,1,0.0388983680673985,0.0388983680673985
123,1,0,0,0,1,0.03889747466032646,0.03889747466032646
875,1,0,0,0,1,0.038896155495162676,0.038896155495162676
1566,1,0,0,0,1,0.03888931245820881,0.03888931245820881
2580,1,0,0,0,1,0.03887936644996084,0.03887936644996084
260,1,0,0,0,1,0.03886645999263372,0.03886645999263372
2586,1,0,0,0,1,0.03885531283530654,0.03885531283530654
435,1,0,0,0,1,0.038853552345031836,0.038853552345031836
45,1,0,0,0,1,0.038846789965740786,0.038846789965740786
540,1,0,0,0,1,0.038844021167204916,0.038844021167204916
1370,1,0,0,0,1,0.038835619795382824,0.038835619795382824
1934,1,0,0,0,1,0.03883342094113277,0.03883342094113277
1952,1,0,0,0,1,0.0388296188756094,0.0388296188756094
216,1,0,0,0,1,0.03882898429887077,0.03882898429887077
1325,1,0,0,0,1,0.038827508999320415,0.038827508999320415
59,1,0,0,0,1,0.03881582805417048,0.03881582805417048
1031,1,0,0,0,1,0.03881196736287748,0.03881196736287748
2147,1,0,0,0,1,0.0388064035144404,0.0388064035144404
2512,1,0,0,0,1,0.03879230203051448,0.03879230203051448
2537,1,0,0,0,1,0.03879185420953922,0.03879185420953922
1701,1,0,0,0,1,0.03878572604395306,0.03878572604395306
1082,1,0,0,0,1,0.038785428306842056,0.038785428306842056
2513,1,0,0,0,1,0.038782024679266336,0.038782024679266336
2348,1,0,0,0,1,0.03878163669866934,0.03878163669866934
459,1,0,0,0,1,0.038781112265103085,0.038781112265103085
1981,1,0,0,0,1,0.03878065829899505,0.03878065829899505
1628,1,0,0,0,1,0.03877306848674463,0.03877306848674463
1337,1,0,0,0,1,0.038767515323885615,0.038767515323885615
2189,1,0,0,0,1,0.038767272662202555,0.038767272662202555
1367,1,0,0,0,1,0.03876642256883088,0.03876642256883088
2557,1,0,0,0,1,0.0387644419173215,0.0387644419173215
1767,1,0,0,0,1,0.038762607837906624,0.038762607837906624
740,1,0,0,0,1,0.03875615713502524,0.03875615713502524
1160,1,0,0,0,1,0.038755976248475876,0.038755976248475876
171,1,0,0,0,1,0.03875530582224297,0.03875530582224297
